"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0D360","2020-05-28 19:00:00","523.000","0.000","0.000","21.700","0.990","952.700","","76.000","-99.000","-99.000","-99.000","22.600","","20.100",""
"C0C680","2020-05-28 19:00:00","228.000","133.000","1.800","-99.000","0.990","985.200","","87.500","-99.000","-99.000","-99.000","22.000","","20.500",""
"C0X140","2020-05-28 19:00:00","17.000","267.000","0.500","28.000","0.860","1009.300","","6.000","-99.000","-99.000","-99.000","32.300","","26.000",""
"C0V710","2020-05-28 19:00:00","34.000","309.000","0.500","27.800","0.860","1007.500","","44.500","-99.000","-99.000","-99.000","31.800","","24.700",""
"C0G840","2020-05-28 19:00:00","32.000","0.000","0.000","27.300","0.980","1007.200","","73.500","-99.000","-99.000","-99.000","30.800","","24.200",""
"C0S890","2020-05-28 19:00:00","238.000","7.000","1.600","24.800","0.980","987.900","","1.500","-99.000","-99.000","-99.000","28.800","","23.300",""
"C0T820","2020-05-28 19:00:00","550.000","0.000","0.000","23.000","0.920","955.000","","7.000","-99.000","-99.000","-99.000","27.900","","21.100",""
"C0F9I0","2020-05-28 19:00:00","194.000","16.000","1.400","24.400","1.000","989.600","","11.000","-99.000","-99.000","-99.000","27.200","","22.900",""
"C0C650","2020-05-28 19:00:00","208.000","100.000","0.500","22.300","0.990","988.800","","107.000","-99.000","-99.000","-99.000","22.800","","20.800",""
"C0R600","2020-05-28 19:00:00","766.000","13.000","1.200","23.200","0.960","927.600","","27.000","-99.000","-99.000","-99.000","26.700","","21.600",""
"C0Z320","2020-05-28 19:00:00","646.000","0.000","0.000","22.000","1.000","941.000","","5.500","-99.000","-99.000","-99.000","27.300","","20.700",""
"C0V210","2020-05-28 19:00:00","734.000","0.000","0.100","22.000","0.960","933.000","","29.000","-99.000","-99.000","-99.000","27.000","","21.400",""
"C0K240","2020-05-28 19:00:00","1132.000","130.000","4.200","19.400","0.990","892.700","","91.500","-99.000","-99.000","-99.000","24.800","","19.100",""
"C0M520","2020-05-28 19:00:00","15.000","60.000","0.400","27.300","0.870","1009.300","","26.000","-99.000","-99.000","-99.000","30.400","","23.500",""
"C0E820","2020-05-28 19:00:00","220.000","55.000","0.600","23.400","0.950","987.400","","85.000","-99.000","-99.000","-99.000","26.000","","21.100",""
"C0K450","2020-05-28 19:00:00","35.000","0.000","0.000","27.700","0.810","1007.100","","53.500","-99.000","-99.000","-99.000","30.800","","23.800",""
"C0G760","2020-05-28 19:00:00","53.000","83.000","0.600","26.800","0.990","1008.100","","112.000","-99.000","-99.000","-99.000","30.200","","24.100",""
"CM0120","2020-05-28 19:00:00","4.000","40.000","3.300","27.200","0.810","1011.100","","15.500","-99.000","-99.000","-99.000","28.800","","25.200",""
"C0Z290","2020-05-28 19:00:00","946.000","115.000","0.900","20.500","0.990","909.300","","17.000","-99.000","-99.000","-99.000","22.600","","19.800",""
"C0V680","2020-05-28 19:00:00","40.000","238.000","0.800","27.600","0.890","1007.000","","59.500","-99.000","-99.000","-99.000","32.100","","24.500",""
"C0R760","2020-05-28 19:00:00","336.000","255.000","2.000","24.300","0.930","974.000","","0.000","8.700","242.000","","29.300","","22.800",""
"C0F9U0","2020-05-28 19:00:00","74.000","125.000","0.800","27.800","0.890","1003.400","","27.500","-99.000","-99.000","-99.000","29.100","","25.300",""
"C0AI10","2020-05-28 19:00:00","76.000","0.000","0.000","22.300","0.990","1004.000","","155.000","-99.000","-99.000","-99.000","23.300","","21.600",""
"C0V530","2020-05-28 19:00:00","34.000","0.000","0.000","27.400","1.000","1007.600","","26.500","-99.000","-99.000","-99.000","31.900","","24.100",""
"C0R790","2020-05-28 19:00:00","111.000","357.000","0.700","26.800","0.810","999.000","","0.000","-99.000","-99.000","-99.000","32.300","","24.800",""
"C0R550","2020-05-28 19:00:00","38.000","114.000","0.700","28.200","0.950","1008.000","","20.500","-99.000","-99.000","-99.000","32.700","","24.900",""
"C0F9L0","2020-05-28 19:00:00","253.000","0.000","0.000","24.900","0.990","983.200","","33.000","-99.000","-99.000","-99.000","27.900","","23.600",""
"C0R160","2020-05-28 19:00:00","45.000","319.000","1.400","27.300","0.990","1005.900","","15.000","-99.000","-99.000","-99.000","32.600","","24.800",""
"C0F9S0","2020-05-28 19:00:00","43.000","181.000","2.200","27.400","0.860","1007.000","","32.500","-99.000","-99.000","-99.000","28.700","","24.900",""
"C0M820","2020-05-28 19:00:00","980.000","0.000","0.000","19.800","0.960","906.800","","66.500","-99.000","-99.000","-99.000","25.400","","19.800",""
"C0G870","2020-05-28 19:00:00","12.000","24.000","1.200","26.500","-99.000","1011.000","","4.000","-99.000","-99.000","-99.000","29.000","","24.400",""
"C0R530","2020-05-28 19:00:00","16.000","278.000","1.500","27.500","0.790","1009.500","","11.000","-99.000","-99.000","-99.000","30.200","","24.300",""
"C0O840","2020-05-28 19:00:00","134.000","0.000","0.100","25.600","1.000","994.800","","2.500","-99.000","-99.000","-99.000","31.200","","24.700",""
"C0A890","2020-05-28 19:00:00","40.000","0.000","0.000","22.600","0.980","1008.200","","133.500","-99.000","-99.000","-99.000","23.600","","22.000",""
"C0A660","2020-05-28 19:00:00","97.000","0.000","0.000","21.900","0.980","1001.400","","119.000","-99.000","-99.000","-99.000","22.100","","21.100",""
"C0T9H0","2020-05-28 19:00:00","725.000","26.000","3.900","21.200","0.990","933.400","","10.500","-99.000","-99.000","-99.000","24.600","","20.200",""
"C0R270","2020-05-28 19:00:00","51.000","0.000","0.000","26.000","1.000","1004.600","","13.000","-99.000","-99.000","-99.000","31.800","","24.300",""
"C0O980","2020-05-28 19:00:00","18.000","0.000","0.100","27.400","0.930","1010.600","","3.000","-99.000","-99.000","-99.000","32.900","","24.700",""
"C0T9I0","2020-05-28 19:00:00","152.000","42.000","4.200","23.700","0.990","996.500","","6.000","-99.000","-99.000","-99.000","27.000","","22.700",""
"C0V760","2020-05-28 19:00:00","30.000","0.000","0.200","27.500","0.980","1008.700","","58.000","-99.000","-99.000","-99.000","32.700","","24.300",""
"C0AG90","2020-05-28 19:00:00","25.000","99.000","0.400","24.100","0.910","1011.000","","148.500","-99.000","-99.000","-99.000","24.300","","22.600",""
"C0R570","2020-05-28 19:00:00","37.000","87.000","1.300","28.300","0.860","1006.400","","64.500","-99.000","-99.000","-99.000","32.200","","24.300",""
"C0O900","2020-05-28 19:00:00","9.000","357.000","0.700","27.100","0.990","1010.600","","4.500","-99.000","-99.000","-99.000","31.800","","25.400",""
"C0AD00","2020-05-28 19:00:00","86.000","79.000","1.100","24.000","0.890","1003.100","","21.500","-99.000","-99.000","-99.000","24.500","","22.300",""
"C0V700","2020-05-28 19:00:00","24.000","285.000","0.900","27.700","0.870","1008.100","","45.500","-99.000","-99.000","-99.000","31.100","","24.700",""
"C0AH00","2020-05-28 19:00:00","38.000","26.000","0.400","22.800","1.000","1008.500","","118.000","-99.000","-99.000","-99.000","23.200","","21.900",""
"C0X080","2020-05-28 19:00:00","2.000","233.000","0.400","27.800","0.830","1011.000","","54.000","-99.000","-99.000","-99.000","31.500","","24.100",""
"C0G910","2020-05-28 19:00:00","42.000","54.000","1.700","27.200","0.920","1005.700","","22.000","-99.000","-99.000","-99.000","28.600","","24.800",""
"C0I480","2020-05-28 19:00:00","2165.000","187.000","0.300","14.600","0.990","790.600","","67.500","-99.000","-99.000","-99.000","15.700","","14.000",""
"C0R710","2020-05-28 19:00:00","117.000","292.000","4.300","26.100","0.930","999.100","","4.000","-99.000","-99.000","-99.000","31.000","","24.500",""
"C0A860","2020-05-28 19:00:00","362.000","0.000","0.000","20.900","0.980","972.300","","53.000","-99.000","-99.000","-99.000","21.800","","20.000",""
"C0U940","2020-05-28 19:00:00","25.000","207.000","0.900","23.500","0.990","1011.400","","21.500","-99.000","-99.000","-99.000","26.000","","21.900",""
"C0S970","2020-05-28 19:00:00","19.000","0.000","0.100","26.800","0.890","1009.200","","7.500","-99.000","-99.000","-99.000","28.200","","25.000",""
"C0V260","2020-05-28 19:00:00","126.000","0.000","0.000","27.500","0.900","997.700","","3.000","-99.000","-99.000","-99.000","33.700","","25.000",""
"C0H990","2020-05-28 19:00:00","3076.000","217.000","4.800","9.900","0.990","708.400","","58.000","-99.000","-99.000","-99.000","10.500","","9.300",""
"C0F9K0","2020-05-28 19:00:00","30.000","25.000","1.700","25.200","0.900","1007.100","","27.500","-99.000","-99.000","-99.000","26.600","","23.300",""
"C0AH90","2020-05-28 19:00:00","660.000","0.000","0.000","21.200","0.990","941.900","","35.000","-99.000","-99.000","-99.000","22.900","","19.400",""
"C0W150","2020-05-28 19:00:00","42.000","69.000","1.800","25.200","0.800","1008.000","","1.500","-99.000","-99.000","-99.000","26.000","","21.200",""
"C0F000","2020-05-28 19:00:00","273.000","0.000","0.000","24.400","1.000","977.700","","21.000","-99.000","-99.000","-99.000","26.500","","22.800",""
"C0M860","2020-05-28 19:00:00","578.000","11.000","0.400","21.600","0.990","948.700","","85.500","-99.000","-99.000","-99.000","28.400","","21.600",""
"C0K410","2020-05-28 19:00:00","20.000","33.000","1.400","27.400","0.860","1008.500","","55.500","-99.000","-99.000","-99.000","30.200","","24.400",""
"C0R140","2020-05-28 19:00:00","740.000","145.000","0.700","21.100","1.000","932.800","","27.000","-99.000","-99.000","-99.000","25.400","","20.700",""
"C0S830","2020-05-28 19:00:00","288.000","0.000","0.200","23.700","1.000","981.300","","1.500","-99.000","-99.000","-99.000","26.700","","22.600",""
"C0S920","2020-05-28 19:00:00","98.000","0.000","0.100","25.800","0.950","996.000","","3.500","-99.000","-99.000","-99.000","29.600","","24.600",""
"C0V640","2020-05-28 19:00:00","35.000","279.000","0.700","28.500","0.880","1007.700","","48.000","-99.000","-99.000","-99.000","31.900","","24.700",""
"C0AH80","2020-05-28 19:00:00","68.000","0.000","0.000","22.300","0.990","1004.800","","156.500","-99.000","-99.000","-99.000","23.200","","21.400",""
"C0K250","2020-05-28 19:00:00","12.000","24.000","0.800","26.500","0.940","1010.500","","38.000","-99.000","-99.000","-99.000","30.600","","24.400",""
"C0R840","2020-05-28 19:00:00","536.000","282.000","6.500","22.600","0.970","952.000","","5.500","-99.000","-99.000","-99.000","28.200","","22.200",""
"C0I410","2020-05-28 19:00:00","180.000","146.000","2.100","24.700","0.890","991.400","","92.500","-99.000","-99.000","-99.000","30.300","","23.200",""
"C0M410","2020-05-28 19:00:00","245.000","0.000","0.200","23.200","0.980","981.400","","94.500","-99.000","-99.000","-99.000","30.800","","23.000",""
"C0F9Z0","2020-05-28 19:00:00","3193.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0SA40","2020-05-28 19:00:00","200.000","0.000","0.000","24.900","0.980","989.500","","5.500","-99.000","-99.000","-99.000","28.200","","23.200",""
"C0Z280","2020-05-28 19:00:00","224.000","30.000","0.400","24.100","0.990","988.200","","15.000","-99.000","-99.000","-99.000","28.200","","22.600",""
"C0Z070","2020-05-28 19:00:00","247.000","360.000","3.100","23.600","0.990","984.100","","11.000","-99.000","-99.000","-99.000","28.000","","22.200",""
"CM0180","2020-05-28 19:00:00","313.000","0.000","0.000","25.300","0.940","977.900","","5.500","-99.000","-99.000","-99.000","32.700","","23.400",""
"C0T9N0","2020-05-28 19:00:00","261.000","15.000","1.500","23.900","1.000","982.700","","3.500","-99.000","-99.000","-99.000","28.200","","22.700",""
"C0R800","2020-05-28 19:00:00","131.000","0.000","0.100","25.600","0.950","996.800","","1.000","-99.000","-99.000","-99.000","30.800","","23.800",""
"C0K470","2020-05-28 19:00:00","97.000","0.000","0.000","26.300","0.990","1000.800","","152.000","-99.000","-99.000","-99.000","30.800","","23.400",""
"C0R720","2020-05-28 19:00:00","214.000","289.000","4.800","25.300","0.900","987.500","","0.000","-99.000","-99.000","-99.000","30.700","","23.800",""
"C0V650","2020-05-28 19:00:00","28.000","0.000","0.100","27.300","0.990","1010.300","","65.000","-99.000","-99.000","-99.000","29.900","","23.600",""
"C0R830","2020-05-28 19:00:00","383.000","283.000","1.500","23.700","0.940","968.200","","1.000","-99.000","-99.000","-99.000","29.400","","22.800",""
"C0U780","2020-05-28 19:00:00","15.000","0.000","0.100","23.700","0.990","1012.000","","18.000","-99.000","-99.000","-99.000","24.800","","22.200",""
"C0U760","2020-05-28 19:00:00","22.000","271.000","0.400","23.700","0.990","1011.900","","64.000","-99.000","-99.000","-99.000","25.800","","22.800",""
"C0X290","2020-05-28 19:00:00","10.000","0.000","0.000","27.500","0.880","1010.300","","17.500","-99.000","-99.000","-99.000","30.400","","25.000",""
"C0E830","2020-05-28 19:00:00","37.000","35.000","1.600","25.000","0.890","1007.300","","15.500","-99.000","-99.000","-99.000","26.000","","23.100",""
"C0K330","2020-05-28 19:00:00","38.000","351.000","0.300","27.800","0.820","1007.100","","107.500","-99.000","-99.000","-99.000","31.300","","24.400",""
"C0M660","2020-05-28 19:00:00","40.000","0.000","0.200","27.700","0.870","1007.800","","42.500","-99.000","-99.000","-99.000","30.300","","23.900",""
"C0D580","2020-05-28 19:00:00","120.000","0.000","0.000","23.100","0.990","998.800","","128.000","-99.000","-99.000","-99.000","24.000","","21.500",""
"C0R640","2020-05-28 19:00:00","21.000","286.000","1.700","27.500","0.940","1009.300","","15.500","-99.000","-99.000","-99.000","31.000","","25.000",""
"C0E810","2020-05-28 19:00:00","53.000","2.000","1.400","23.200","0.990","1006.300","","61.000","-99.000","-99.000","-99.000","24.500","","21.800",""
"C0G830","2020-05-28 19:00:00","27.000","345.000","1.100","28.100","1.000","1007.900","","37.000","-99.000","-99.000","-99.000","30.600","","25.700",""
"C0A550","2020-05-28 19:00:00","422.000","0.000","0.000","20.900","1.000","966.600","","117.000","-99.000","-99.000","-99.000","21.900","","19.900",""
"C0G750","2020-05-28 19:00:00","31.000","0.000","0.000","26.800","0.890","1009.100","","-99.000","-99.000","-99.000","-99.000","28.800","","24.200",""
"C0Z270","2020-05-28 19:00:00","343.000","54.000","4.000","22.600","0.990","974.400","","11.500","-99.000","-99.000","-99.000","23.900","","21.600",""
"C0UA30","2020-05-28 19:00:00","1397.000","0.000","0.000","18.000","0.990","862.200","","8.500","-99.000","-99.000","-99.000","20.900","","16.900",""
"C0I080","2020-05-28 19:00:00","536.000","0.000","0.000","21.700","0.990","955.800","","135.500","-99.000","-99.000","-99.000","28.200","","21.400",""
"C0UA00","2020-05-28 19:00:00","392.000","117.000","0.800","22.200","0.990","970.300","","19.000","-99.000","-99.000","-99.000","28.800","","20.500",""
"C0AD40","2020-05-28 19:00:00","32.000","97.000","0.600","22.700","0.980","1009.600","","142.000","-99.000","-99.000","-99.000","23.100","","21.800",""
"C0G900","2020-05-28 19:00:00","20.000","29.000","2.100","26.400","0.910","1008.900","","19.500","-99.000","-99.000","-99.000","28.100","","24.800",""
"C0S660","2020-05-28 19:00:00","794.000","116.000","0.800","22.300","1.000","926.300","","1.000","-99.000","-99.000","-99.000","26.300","","21.000",""
"C0M640","2020-05-28 19:00:00","155.000","119.000","2.400","25.200","0.870","994.200","","13.500","-99.000","-99.000","-99.000","30.600","","24.100",""
"C0R660","2020-05-28 19:00:00","20.000","79.000","0.800","27.400","0.870","1010.200","","14.000","-99.000","-99.000","-99.000","30.200","","25.100",""
"C0UA10","2020-05-28 19:00:00","1711.000","0.000","0.000","17.100","1.000","833.600","","21.500","-99.000","-99.000","-99.000","19.200","","14.900",""
"C0V770","2020-05-28 19:00:00","26.000","317.000","0.300","27.300","0.900","1008.600","","33.500","-99.000","-99.000","-99.000","32.200","","23.900",""
"C0E730","2020-05-28 19:00:00","26.000","51.000","0.700","24.200","0.930","1007.900","","103.000","-99.000","-99.000","-99.000","25.400","","22.000",""
"C0V810","2020-05-28 19:00:00","32.000","0.000","0.200","26.700","0.980","1007.000","","37.000","-99.000","-99.000","-99.000","30.300","","24.100",""
"C0A9C0","2020-05-28 19:00:00","35.000","220.000","0.600","23.700","0.950","1009.300","","50.000","-99.000","-99.000","-99.000","24.600","","22.400",""
"C0X310","2020-05-28 19:00:00","9.000","190.000","0.400","27.200","0.820","1011.200","","19.000","-99.000","-99.000","-99.000","30.400","","24.400",""
"C0K280","2020-05-28 19:00:00","23.000","18.000","1.500","27.000","0.960","1011.200","","26.000","-99.000","-99.000","-99.000","30.500","","24.700",""
"C0M650","2020-05-28 19:00:00","20.000","0.000","0.000","27.500","0.880","1009.600","","9.500","-99.000","-99.000","-99.000","30.400","","24.200",""
"C0S910","2020-05-28 19:00:00","212.000","265.000","5.900","26.600","0.900","989.500","","0.000","13.300","290.000","","29.500","","25.300",""
"C0D570","2020-05-28 19:00:00","15.000","0.000","0.000","23.500","1.000","1010.800","","73.000","-99.000","-99.000","-99.000","24.700","","22.100",""
"C0M710","2020-05-28 19:00:00","15.000","52.000","1.000","27.500","0.870","1010.000","","2.000","-99.000","-99.000","-99.000","29.800","","25.800",""
"C0V490","2020-05-28 19:00:00","20.000","165.000","0.500","27.500","0.990","1009.600","","55.000","-99.000","-99.000","-99.000","31.100","","24.600",""
"C0E870","2020-05-28 19:00:00","34.000","0.000","0.100","24.300","0.990","1010.000","","98.000","-99.000","-99.000","-99.000","25.300","","22.300",""
"C0M800","2020-05-28 19:00:00","440.000","0.000","0.000","22.700","0.990","964.200","","50.000","-99.000","-99.000","-99.000","29.500","","22.700",""
"C0A570","2020-05-28 19:00:00","360.000","240.000","0.300","21.300","0.990","973.000","","75.000","-99.000","-99.000","-99.000","23.000","","20.000",""
"C0S790","2020-05-28 19:00:00","236.000","40.000","0.400","24.100","0.980","986.900","","4.000","-99.000","-99.000","-99.000","29.200","","23.200",""
"C0D590","2020-05-28 19:00:00","143.000","51.000","1.300","22.600","0.990","997.600","","65.500","-99.000","-99.000","-99.000","23.900","","21.300",""
"C0U990","2020-05-28 19:00:00","31.000","217.000","0.400","24.100","0.990","1010.600","","30.500","-99.000","-99.000","-99.000","25.300","","22.400",""
"C0M700","2020-05-28 19:00:00","150.000","90.000","1.400","25.200","1.000","995.700","","13.500","-99.000","-99.000","-99.000","30.800","","24.500",""
"C0A970","2020-05-28 19:00:00","96.000","334.000","4.600","21.500","0.990","1002.900","","98.000","-99.000","-99.000","-99.000","21.900","","20.700",""
"CM0110","2020-05-28 19:00:00","7.000","32.000","2.000","25.900","0.840","1011.100","","-99.000","-99.000","-99.000","-99.000","28.300","","24.600",""
"C0S940","2020-05-28 19:00:00","150.000","17.000","1.500","24.400","1.000","994.600","","0.500","-99.000","-99.000","-99.000","28.900","","23.100",""
"C0X250","2020-05-28 19:00:00","33.000","24.000","0.800","28.200","0.800","1007.900","","19.500","-99.000","-99.000","-99.000","31.500","","25.200",""
"C0K520","2020-05-28 19:00:00","10.000","26.000","1.000","27.200","0.860","1009.700","","48.500","-99.000","-99.000","-99.000","30.400","","24.600",""
"C0Z200","2020-05-28 19:00:00","153.000","47.000","2.600","23.900","0.940","996.200","","11.500","-99.000","-99.000","-99.000","27.200","","22.400",""
"C0V740","2020-05-28 19:00:00","60.000","301.000","0.900","27.500","0.990","1005.800","","12.500","-99.000","-99.000","-99.000","31.900","","25.100",""
"C0V790","2020-05-28 19:00:00","410.000","342.000","1.100","25.300","0.890","965.500","","5.500","-99.000","-99.000","-99.000","30.800","","23.300",""
"C0G860","2020-05-28 19:00:00","45.000","134.000","1.000","27.000","0.850","1005.900","","78.500","-99.000","-99.000","-99.000","31.000","","24.700",""
"C0Z250","2020-05-28 19:00:00","1124.000","0.000","0.000","20.100","0.990","890.300","","22.500","-99.000","-99.000","-99.000","22.800","","19.300",""
"C0K440","2020-05-28 19:00:00","35.000","6.000","0.700","27.100","0.860","1008.000","","66.500","-99.000","-99.000","-99.000","30.000","","24.200",""
"C0T900","2020-05-28 19:00:00","160.000","157.000","0.500","23.600","0.950","993.000","","7.000","-99.000","-99.000","-99.000","27.700","","22.200",""
"C0F9V0","2020-05-28 19:00:00","525.000","168.000","1.400","23.800","0.940","953.900","","36.000","-99.000","-99.000","-99.000","26.400","","23.000",""
"C0UA20","2020-05-28 19:00:00","2619.000","214.000","3.100","11.700","1.000","-99.000","","10.000","-99.000","-99.000","-99.000","14.500","","11.200",""
"C0M850","2020-05-28 19:00:00","695.000","0.000","0.000","21.500","0.990","935.000","","39.500","-99.000","-99.000","-99.000","28.200","","21.500",""
"C0C620","2020-05-28 19:00:00","19.000","49.000","0.600","23.900","0.940","1009.100","","36.500","-99.000","-99.000","-99.000","25.200","","21.800",""
"C0F9X0","2020-05-28 19:00:00","166.000","27.000","1.200","24.600","0.990","993.200","","33.000","-99.000","-99.000","-99.000","27.200","","21.400",""
"C0F0D0","2020-05-28 19:00:00","3171.000","146.000","1.900","9.400","1.000","700.300","","9.500","-99.000","-99.000","-99.000","11.000","","9.100",""
"C0S730","2020-05-28 19:00:00","110.000","38.000","4.700","25.700","0.990","998.900","","4.000","-99.000","-99.000","-99.000","27.500","","24.200",""
"C0T790","2020-05-28 19:00:00","2830.000","30.000","0.500","12.000","1.000","729.300","","29.500","-99.000","-99.000","-99.000","14.700","","11.500",""
"C0V750","2020-05-28 19:00:00","50.000","0.000","0.000","27.500","1.000","1007.100","","46.500","-99.000","-99.000","-99.000","32.600","","24.400",""
"C0K530","2020-05-28 19:00:00","12.000","61.000","1.400","26.800","0.880","1010.200","","8.500","-99.000","-99.000","-99.000","29.400","","24.800",""
"C0M780","2020-05-28 19:00:00","30.000","118.000","0.300","27.700","0.830","1008.500","","23.500","-99.000","-99.000","-99.000","30.900","","23.700",""
"C0V360","2020-05-28 19:00:00","94.000","132.000","0.500","26.300","0.960","1001.000","","7.500","-99.000","-99.000","-99.000","31.700","","24.600",""
"C0K510","2020-05-28 19:00:00","10.000","8.000","0.600","27.300","0.890","1009.800","","12.000","-99.000","-99.000","-99.000","30.800","","25.000",""
"C0D650","2020-05-28 19:00:00","97.000","72.000","1.100","23.500","0.930","1001.400","","57.000","-99.000","-99.000","-99.000","24.200","","21.700",""
"C0V630","2020-05-28 19:00:00","19.000","0.000","0.000","27.100","0.950","1010.000","","71.500","-99.000","-99.000","-99.000","30.800","","24.200",""
"C0U910","2020-05-28 19:00:00","17.000","224.000","1.700","24.100","0.910","1011.200","","8.500","-99.000","-99.000","-99.000","24.800","","22.400",""
"C0U600","2020-05-28 19:00:00","10.000","0.000","0.000","23.700","0.990","1011.600","","31.500","-99.000","-99.000","-99.000","24.800","","21.800",""
"C0G820","2020-05-28 19:00:00","29.000","8.000","0.300","28.200","0.860","1007.900","","21.000","-99.000","-99.000","-99.000","30.600","","25.100",""
"C0R590","2020-05-28 19:00:00","72.000","318.000","1.300","27.600","0.990","1003.600","","18.000","-99.000","-99.000","-99.000","31.600","","24.700",""
"C0A9E0","2020-05-28 19:00:00","26.000","148.000","1.400","23.200","0.950","1010.400","","64.000","-99.000","-99.000","-99.000","23.700","","22.200",""
"C0R480","2020-05-28 19:00:00","57.000","286.000","0.800","27.500","0.920","1004.600","","16.500","-99.000","-99.000","-99.000","32.300","","24.700",""
"C0X300","2020-05-28 19:00:00","70.000","44.000","0.400","26.200","0.880","1003.600","","4.000","-99.000","-99.000","-99.000","31.900","","24.600",""
"C0U970","2020-05-28 19:00:00","7.000","0.000","0.000","24.000","0.970","1013.500","","29.500","-99.000","-99.000","-99.000","24.500","","21.800",""
"C0SA90","2020-05-28 19:00:00","497.000","298.000","1.100","23.600","0.940","955.600","","3.000","-99.000","-99.000","-99.000","28.900","","22.100",""
"C0R750","2020-05-28 19:00:00","551.000","269.000","2.700","22.800","1.000","950.300","","1.000","-99.000","-99.000","-99.000","27.000","","22.300",""
"C0R340","2020-05-28 19:00:00","230.000","171.000","1.100","24.800","0.920","985.600","","1.500","-99.000","-99.000","-99.000","30.100","","22.800",""
"C0M750","2020-05-28 19:00:00","10.000","57.000","0.800","27.900","0.820","1010.200","","12.000","-99.000","-99.000","-99.000","30.500","","25.400",""
"C0I110","2020-05-28 19:00:00","161.000","124.000","0.900","26.300","0.870","994.500","","104.000","-99.000","-99.000","-99.000","31.100","","24.200",""
"C0V370","2020-05-28 19:00:00","74.000","0.000","0.000","26.300","1.000","1003.900","","10.000","-99.000","-99.000","-99.000","31.700","","23.800",""
"C0C690","2020-05-28 19:00:00","242.000","150.000","0.400","22.000","0.890","985.300","","45.000","-99.000","-99.000","-99.000","22.900","","20.600",""
"C0A540","2020-05-28 19:00:00","401.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0SA60","2020-05-28 19:00:00","6.000","81.000","0.700","26.500","0.910","1010.200","","4.500","-99.000","-99.000","-99.000","28.500","","24.800",""
"C0H950","2020-05-28 19:00:00","192.000","0.000","0.000","23.800","0.990","990.600","","95.500","-99.000","-99.000","-99.000","30.700","","23.600",""
"C0O960","2020-05-28 19:00:00","112.000","194.000","0.600","26.100","0.910","998.300","","15.000","-99.000","-99.000","-99.000","30.600","","24.000",""
"C0E880","2020-05-28 19:00:00","507.000","94.000","1.900","22.600","0.990","955.300","","35.500","-99.000","-99.000","-99.000","25.100","","20.800",""
"C0AH10","2020-05-28 19:00:00","30.000","108.000","1.800","23.200","1.000","1009.100","","125.500","-99.000","-99.000","-99.000","24.000","","22.200",""
"C0R820","2020-05-28 19:00:00","588.000","334.000","0.300","23.300","0.990","948.300","","15.500","-99.000","-99.000","-99.000","29.900","","22.100",""
"C0R680","2020-05-28 19:00:00","13.000","279.000","3.400","27.400","0.840","1010.100","","0.500","-99.000","-99.000","-99.000","31.700","","24.300",""
"C0X210","2020-05-28 19:00:00","38.000","132.000","1.300","26.600","0.900","1005.700","","6.500","-99.000","-99.000","-99.000","31.400","","25.000",""
"C0D430","2020-05-28 19:00:00","87.000","0.000","0.000","23.900","0.990","1001.300","","119.000","-99.000","-99.000","-99.000","25.000","","22.200",""
"C0AD30","2020-05-28 19:00:00","20.000","119.000","1.300","23.700","0.920","1008.700","","63.500","-99.000","-99.000","-99.000","24.100","","22.600",""
"C0R240","2020-05-28 19:00:00","87.000","0.000","0.200","26.200","0.940","1002.400","","58.500","-99.000","-99.000","-99.000","31.700","","24.300",""
"C0AI30","2020-05-28 19:00:00","26.000","103.000","2.900","23.400","0.990","1010.700","","95.500","-99.000","-99.000","-99.000","23.800","","22.300",""
"C0U960","2020-05-28 19:00:00","1885.000","15.000","3.200","16.000","0.990","815.500","","26.000","-99.000","-99.000","-99.000","18.200","","15.500",""
"C0T9E0","2020-05-28 19:00:00","415.000","46.000","1.600","22.500","0.980","967.200","","9.000","-99.000","-99.000","-99.000","24.300","","21.400",""
"C0D550","2020-05-28 19:00:00","1956.000","0.000","0.000","16.000","0.960","812.700","","54.000","-99.000","-99.000","-99.000","18.300","","15.300",""
"C0C630","2020-05-28 19:00:00","209.000","89.000","1.600","22.200","0.990","988.900","","138.500","-99.000","-99.000","-99.000","22.700","","20.900",""
"C0A560","2020-05-28 19:00:00","405.000","0.000","0.000","22.400","1.000","967.600","","63.500","-99.000","-99.000","-99.000","24.800","","20.300",""
"C0X190","2020-05-28 19:00:00","10.000","260.000","0.900","27.400","0.840","1010.000","","10.000","-99.000","-99.000","-99.000","30.300","","24.700",""
"C0S950","2020-05-28 19:00:00","415.000","263.000","0.800","23.700","1.000","964.700","","4.500","-99.000","-99.000","-99.000","26.300","","22.800",""
"C0A880","2020-05-28 19:00:00","6.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0I530","2020-05-28 19:00:00","3014.000","232.000","5.500","9.700","1.000","703.700","","90.500","-99.000","-99.000","-99.000","10.300","","9.300",""
